Category,File_ID,Shape,Style,Description,Image_Path,CAD_Path
Prongs,577_577_1152_S.3dm,Round,Basket,"A high-profile, six-prong basket setting with a circular top, designed for a round stone. The basket features an open wireframe design for maximum light exposure.",C:\Users\vivek\Desktop\code space\RAG\cad_library\Prongs\577_577_1152_S.jpg,C:\Users\vivek\Desktop\code space\RAG\cad_library\Prongs\577_577_1152_S.3dm
Prongs,577_577_1162_S.3dm,Round,Basket,"Wireframe drawing of a six-prong basket setting for a round stone, featuring an open gallery design with multiple horizontal support rings and vertical bars.",C:\Users\vivek\Desktop\code space\RAG\cad_library\Prongs\577_577_1162_S.jpg,C:\Users\vivek\Desktop\code space\RAG\cad_library\Prongs\577_577_1162_S.3dm
Prongs,577_577_1164_S.3dm,Round,Basket,"A 6-prong basket setting for a round stone, featuring multiple gallery rails and a high profile.",C:\Users\vivek\Desktop\code space\RAG\cad_library\Prongs\577_577_1164_S.jpg,C:\Users\vivek\Desktop\code space\RAG\cad_library\Prongs\577_577_1164_S.3dm
Prongs,577_577_1165_S.3dm,Round,Basket,"Wireframe model of a high-profile, 4-prong basket setting designed for a round stone. The intricate basket structure, formed by multiple rings and vertical supports, elevates the stone for maximum light exposure.",C:\Users\vivek\Desktop\code space\RAG\cad_library\Prongs\577_577_1165_S.jpg,C:\Users\vivek\Desktop\code space\RAG\cad_library\Prongs\577_577_1165_S.3dm
Prongs,577_577_1166_S.3dm,Round,Basket,"Wireframe CAD model of a high-profile, 4-prong round basket setting. Features a structured cage-like support beneath the stone with multiple support wires.",C:\Users\vivek\Desktop\code space\RAG\cad_library\Prongs\577_577_1166_S.jpg,C:\Users\vivek\Desktop\code space\RAG\cad_library\Prongs\577_577_1166_S.3dm
Prongs,577_577_1168_S.3dm,Round,Basket,"A wireframe CAD rendering of a 4-prong basket setting designed for a round gemstone. The setting features four tall, straight prongs extending upwards and an open-work basket beneath, indicating a high profile.",C:\Users\vivek\Desktop\code space\RAG\cad_library\Prongs\577_577_1168_S.jpg,C:\Users\vivek\Desktop\code space\RAG\cad_library\Prongs\577_577_1168_S.3dm
Prongs,577_577_1170_S.3dm,Round,Basket,"A high-profile 6-prong basket setting designed for a round stone. It features an open gallery with multiple horizontal rings and vertical supports, as well as a central internal support.",C:\Users\vivek\Desktop\code space\RAG\cad_library\Prongs\577_577_1170_S.jpg,C:\Users\vivek\Desktop\code space\RAG\cad_library\Prongs\577_577_1170_S.3dm
Prongs,577_577_1179_S.3dm,Round,Basket,"A wireframe model of a high-profile, eight-prong basket setting designed for a round stone. The basket features multiple intersecting circular bands providing support for the stone's pavilion.",C:\Users\vivek\Desktop\code space\RAG\cad_library\Prongs\577_577_1179_S.jpg,C:\Users\vivek\Desktop\code space\RAG\cad_library\Prongs\577_577_1179_S.3dm
Prongs,577_577_1181_S.3dm,Round,Basket,"A 6-prong basket setting designed for a round stone, featuring an open-work structure with two concentric rings forming the basket, resulting in a high profile.",C:\Users\vivek\Desktop\code space\RAG\cad_library\Prongs\577_577_1181_S.jpg,C:\Users\vivek\Desktop\code space\RAG\cad_library\Prongs\577_577_1181_S.3dm
Prongs,577_577_25998_S.3dm,Round,Basket,"A 3D wireframe model of a 6-prong basket setting for a round stone, featuring two horizontal support rings and six vertical prongs.",C:\Users\vivek\Desktop\code space\RAG\cad_library\Prongs\577_577_25998_S.jpg,C:\Users\vivek\Desktop\code space\RAG\cad_library\Prongs\577_577_25998_S.3dm
Prongs,577_577_26003_S.3dm,Round,Basket,"A 3D wireframe model of a circular 4-prong basket setting, with two concentric gallery rails supporting the prongs.",C:\Users\vivek\Desktop\code space\RAG\cad_library\Prongs\577_577_26003_S.jpg,C:\Users\vivek\Desktop\code space\RAG\cad_library\Prongs\577_577_26003_S.3dm
Prongs,577_577_47599_S.3dm,Round,Basket,"Wireframe CAD model of a round 8-prong basket setting. The top features eight prongs extending upwards to hold a round stone, with an open basket-like structure below the stone seat for light entry and support.",C:\Users\vivek\Desktop\code space\RAG\cad_library\Prongs\577_577_47599_S.jpg,C:\Users\vivek\Desktop\code space\RAG\cad_library\Prongs\577_577_47599_S.3dm
Prongs,577_577_47601_S.3dm,Round,Basket,"A 6-prong basket style setting designed for a round stone, featuring an open-work structure and an elevated profile.",C:\Users\vivek\Desktop\code space\RAG\cad_library\Prongs\577_577_47601_S.jpg,C:\Users\vivek\Desktop\code space\RAG\cad_library\Prongs\577_577_47601_S.3dm
Prongs,577_577_47602_S.3dm,Round,Basket,"Wireframe CAD model of a high-profile, 4-prong basket setting designed for a round stone. The basket features multiple horizontal support rings and vertical struts creating an open gallery.",C:\Users\vivek\Desktop\code space\RAG\cad_library\Prongs\577_577_47602_S.jpg,C:\Users\vivek\Desktop\code space\RAG\cad_library\Prongs\577_577_47602_S.3dm
Prongs,577_577_47603_S.3dm,Round,Basket,"A high profile 6-prong basket setting designed for a round stone. The setting features multiple concentric rings forming a sturdy basket structure beneath the stone, with six distinct round prongs extending upwards from the top ring to secure the gemstone.",C:\Users\vivek\Desktop\code space\RAG\cad_library\Prongs\577_577_47603_S.jpg,C:\Users\vivek\Desktop\code space\RAG\cad_library\Prongs\577_577_47603_S.3dm
Prongs,577_577_47604_S.3dm,Round,Basket,"A 6-prong basket setting for a round stone, featuring an open-wire design on the sides and a high profile. The central structure includes two additional support posts.",C:\Users\vivek\Desktop\code space\RAG\cad_library\Prongs\577_577_47604_S.jpg,C:\Users\vivek\Desktop\code space\RAG\cad_library\Prongs\577_577_47604_S.3dm
Prongs,577_577_47605_S.3dm,Round,Basket,"A high-profile, open wire-work basket setting with four prongs, designed for a round stone, featuring multiple support bars and a central post.",C:\Users\vivek\Desktop\code space\RAG\cad_library\Prongs\577_577_47605_S.jpg,C:\Users\vivek\Desktop\code space\RAG\cad_library\Prongs\577_577_47605_S.3dm
Prongs,580_580_1111_S.3dm,Round,Basket,"A multi-stone jewelry head featuring one central, larger round stone setting with 6 prongs, surrounded by three smaller round stone settings, each with 4 prongs. All settings are of a high-profile basket style.",C:\Users\vivek\Desktop\code space\RAG\cad_library\Prongs\580_580_1111_S.jpg,C:\Users\vivek\Desktop\code space\RAG\cad_library\Prongs\580_580_1111_S.3dm
Prongs,580_580_1117_S.3dm,Round,Peg,"A wireframe CAD model of a round, four-prong peg head setting. It features a basket-like gallery with multiple horizontal and vertical support wires, and a central peg for attachment.",C:\Users\vivek\Desktop\code space\RAG\cad_library\Prongs\580_580_1117_S.jpg,C:\Users\vivek\Desktop\code space\RAG\cad_library\Prongs\580_580_1117_S.3dm
Prongs,580_580_1124_S.3dm,Round,Basket,"A high-profile, six-prong basket setting with a complex, ornate structure underneath the main stone, suggesting additional decorative elements or potential for accent stones around the base.",C:\Users\vivek\Desktop\code space\RAG\cad_library\Prongs\580_580_1124_S.jpg,C:\Users\vivek\Desktop\code space\RAG\cad_library\Prongs\580_580_1124_S.3dm
Prongs,580_580_1130_S.3dm,Round,Basket,"Wireframe CAD model of a high-profile, 4-prong basket setting for a round center stone. It features a multi-layered open under-gallery with rings and cross-supports, a central vertical post, and two angled side posts, suggesting a complex design or provision for additional stones.",C:\Users\vivek\Desktop\code space\RAG\cad_library\Prongs\580_580_1130_S.jpg,C:\Users\vivek\Desktop\code space\RAG\cad_library\Prongs\580_580_1130_S.3dm
Prongs,580_580_276884_S.3dm,Round,Basket,"A wireframe model of a 4-prong basket setting designed for a round stone. The setting features a prominent circular gallery with multiple horizontal wires forming the basket, and four tall, vertical prongs extending upwards.",C:\Users\vivek\Desktop\code space\RAG\cad_library\Prongs\580_580_276884_S.jpg,C:\Users\vivek\Desktop\code space\RAG\cad_library\Prongs\580_580_276884_S.3dm
Prongs,580_580_276885_S.3dm,Round,Basket,"A wireframe CAD model of a four-prong basket setting designed for a round gemstone, featuring a high profile with substantial vertical prongs and a detailed base structure.",C:\Users\vivek\Desktop\code space\RAG\cad_library\Prongs\580_580_276885_S.jpg,C:\Users\vivek\Desktop\code space\RAG\cad_library\Prongs\580_580_276885_S.3dm
Prongs,580_580_277916_S.3dm,Round,Basket,"A 6-prong basket setting, wireframe design, featuring a high profile with multiple concentric rings and supporting bars forming the basket structure, suitable for a round stone.",C:\Users\vivek\Desktop\code space\RAG\cad_library\Prongs\580_580_277916_S.jpg,C:\Users\vivek\Desktop\code space\RAG\cad_library\Prongs\580_580_277916_S.3dm
Prongs,580_580_277918_S.3dm,Round,Basket,"Wireframe model of a round 6-prong basket setting with a high profile, featuring a central support post and a multi-tiered basket structure.",C:\Users\vivek\Desktop\code space\RAG\cad_library\Prongs\580_580_277918_S.jpg,C:\Users\vivek\Desktop\code space\RAG\cad_library\Prongs\580_580_277918_S.3dm
Stones,BAQUETTE 5 MM.3dm,Rectangular,Step,"A rectangular gemstone outline with parallel facets, characteristic of a step cut.",C:\Users\vivek\Desktop\code space\RAG\cad_library\Stones\BAQUETTE 5 MM.jpg,C:\Users\vivek\Desktop\code space\RAG\cad_library\Stones\BAQUETTE 5 MM.3dm
Stones,C 5 MM.3dm,Oval,Brilliant,"An oval-shaped gemstone with a complex brilliant facet pattern. The design features a central oval surrounded by numerous radiating triangular and kite-shaped facets, all rendered as blue lines on a grey background.",C:\Users\vivek\Desktop\code space\RAG\cad_library\Stones\C 5 MM.jpg,C:\Users\vivek\Desktop\code space\RAG\cad_library\Stones\C 5 MM.3dm
Stones,C M 5 MM M.3dm,Square,Brilliant,"A square-shaped gemstone with a brilliant faceting pattern. The design features a central square table, from which numerous triangular and kite-shaped facets radiate outwards to the corners and edges, creating a star-like effect typical of a Princess cut.",C:\Users\vivek\Desktop\code space\RAG\cad_library\Stones\C M 5 MM M.jpg,C:\Users\vivek\Desktop\code space\RAG\cad_library\Stones\C M 5 MM M.3dm
Stones,EMERALD5 MM.3dm,Emerald,Step,"A wireframe representation of an emerald-shaped gemstone, characterized by a rectangular outline with truncated corners and a step-cut faceting pattern featuring concentric rows of parallel facets.",C:\Users\vivek\Desktop\code space\RAG\cad_library\Stones\EMERALD5 MM.jpg,C:\Users\vivek\Desktop\code space\RAG\cad_library\Stones\EMERALD5 MM.3dm
Stones,HALF MOON 5 MM.3dm,Semicircle,Brilliant,"A gemstone with a half-moon or semicircular outline, featuring a complex brilliant-style faceting pattern. Numerous triangular and kite-shaped facets radiate from a central point and extend to the curved perimeter, designed to maximize brilliance and sparkle.",C:\Users\vivek\Desktop\code space\RAG\cad_library\Stones\HALF MOON 5 MM.jpg,C:\Users\vivek\Desktop\code space\RAG\cad_library\Stones\HALF MOON 5 MM.3dm
Stones,HEART 5 MM.3dm,Heart,Brilliant,"A heart-shaped gemstone featuring a brilliant cut facet pattern. The facets are numerous and intricate, radiating from a central point, designed to maximize brilliance and fire.",C:\Users\vivek\Desktop\code space\RAG\cad_library\Stones\HEART 5 MM.jpg,C:\Users\vivek\Desktop\code space\RAG\cad_library\Stones\HEART 5 MM.3dm
Stones,MARQUISE 5 MM.3dm,Marquise,Brilliant,"A wireframe diagram of a marquise-shaped gemstone, displaying a brilliant cut with numerous triangular and kite-shaped facets arranged symmetrically to maximize sparkle.",C:\Users\vivek\Desktop\code space\RAG\cad_library\Stones\MARQUISE 5 MM.jpg,C:\Users\vivek\Desktop\code space\RAG\cad_library\Stones\MARQUISE 5 MM.3dm
Stones,OCTOGON5 MM.3dm,Octagonal,Mixed,"An octagonal-shaped gemstone with a mixed cut, displaying a central brilliant-style facet pattern with radial lines, and step-like facets along the perimeter, combining elements of both brilliant and step cuts.",C:\Users\vivek\Desktop\code space\RAG\cad_library\Stones\OCTOGON5 MM.jpg,C:\Users\vivek\Desktop\code space\RAG\cad_library\Stones\OCTOGON5 MM.3dm
Stones,OVAL 5 MM.3dm,Oval,Brilliant,"Wireframe model of an oval brilliant cut gemstone, showing the intricate facet arrangement designed for maximum brilliance.",C:\Users\vivek\Desktop\code space\RAG\cad_library\Stones\OVAL 5 MM.jpg,C:\Users\vivek\Desktop\code space\RAG\cad_library\Stones\OVAL 5 MM.3dm
Stones,P 5MM.3dm,Pear,Brilliant,"A wireframe diagram of a pear-shaped gemstone, displaying a brilliant facet pattern with numerous triangular and kite-shaped facets radiating from the center, rendered in light blue lines on a solid grey background.",C:\Users\vivek\Desktop\code space\RAG\cad_library\Stones\P 5MM.jpg,C:\Users\vivek\Desktop\code space\RAG\cad_library\Stones\P 5MM.3dm
Stones,PEAR  5MM.3dm,Pear,Brilliant,"A pear-shaped gemstone with a brilliant cut facet pattern, characterized by numerous triangular and kite-shaped facets radiating throughout the stone.",C:\Users\vivek\Desktop\code space\RAG\cad_library\Stones\PEAR  5MM.jpg,C:\Users\vivek\Desktop\code space\RAG\cad_library\Stones\PEAR  5MM.3dm
Stones,R 5 MM.3dm,Round,Brilliant,"A stylized, light blue line drawing of a round brilliant cut gemstone's facet pattern on a solid gray background. The pattern is symmetrical and radial, featuring a star-like formation in the center and numerous triangular and kite-shaped facets extending to the circular girdle.",C:\Users\vivek\Desktop\code space\RAG\cad_library\Stones\R 5 MM.jpg,C:\Users\vivek\Desktop\code space\RAG\cad_library\Stones\R 5 MM.3dm
Stones,RADIANT 5 MM.3dm,Cut-Corner Rectangle,Brilliant,"A wireframe illustration of a rectangular gemstone with truncated corners, featuring a complex brilliant faceting pattern throughout, indicative of a radiant-style cut designed for sparkle.",C:\Users\vivek\Desktop\code space\RAG\cad_library\Stones\RADIANT 5 MM.jpg,C:\Users\vivek\Desktop\code space\RAG\cad_library\Stones\RADIANT 5 MM.3dm
Stones,TRIANGLE  5 MM.3dm,Trillion,Brilliant,"A line drawing illustrating the facet pattern for a triangular-shaped gemstone, commonly referred to as a Trillion cut. The intricate network of lines forms numerous triangular and kite-shaped facets, characteristic of a brilliant cut, designed to maximize light reflection and sparkle. The design tapers from a broad top edge to a sharp point at the bottom.",C:\Users\vivek\Desktop\code space\RAG\cad_library\Stones\TRIANGLE  5 MM.jpg,C:\Users\vivek\Desktop\code space\RAG\cad_library\Stones\TRIANGLE  5 MM.3dm
Stones,TRILLION  5 MM.3dm,Shield,Brilliant,"The gemstone has a shield-like outline, with a curved top edge and two straight sides tapering to a point at the bottom. The brilliant cut features an intricate internal faceting pattern, prominently displaying a star-like motif in the upper central area, surrounded by numerous triangular and kite-shaped facets that extend towards the edges.",C:\Users\vivek\Desktop\code space\RAG\cad_library\Stones\TRILLION  5 MM.jpg,C:\Users\vivek\Desktop\code space\RAG\cad_library\Stones\TRILLION  5 MM.3dm
